player_id,name,age,position,nationality,club,market_value,goals,assists,minutes_played,contract_years_left
409,Player_408,31,GK,Netherlands,Club_8,€825K,4,3,3258,5
410,Player_409,17,CB,Belgium,Club_9,€898K,0,2,3102,3
411,Player_410,32,LB,England,Club_10,€870K,2,2,2307,1
412,Player_411,35,RB,Spain,Club_11,€613K,0,0,420,3
413,Player_412,27,CDM,Germany,Club_12,€704K,1,1,1552,4
414,Player_413,33,CM,France,Club_13,€598K,2,1,3622,1
415,Player_414,18,CAM,Brazil,Club_14,€1M,1,0,303,3
416,Player_415,16,LM,Argentina,Club_15,€1M,1,0,941,1
417,Player_416,16,RM,Italy,Club_16,€1M,0,1,3110,4
418,Player_417,34,LW,Portugal,Club_17,€1M,3,1,3560,1
419,Player_418,26,RW,Netherlands,Club_18,€1M,3,0,3715,3
420,Player_419,20,ST,Belgium,Club_19,€1M,0,2,2589,1
421,Player_420,27,GK,England,Club_20,€571K,2,1,3741,5
422,Player_421,18,CB,Spain,Club_21,€725K,0,1,1301,0
423,Player_422,16,LB,Germany,Club_22,€731K,1,0,3274,3
424,Player_423,16,RB,France,Club_23,€430K,0,0,1089,4
425,Player_424,23,CDM,Brazil,Club_24,€433K,0,1,2155,2
426,Player_425,25,CM,Argentina,Club_25,€1M,1,1,2315,1
427,Player_426,26,CAM,Italy,Club_26,€2M,3,1,2269,5
428,Player_427,27,LM,Portugal,Club_27,€1M,1,1,1827,1
429,Player_428,28,RM,Netherlands,Club_28,€2M,1,0,1553,3
430,Player_429,27,LW,Belgium,Club_29,€2M,4,3,3161,5
431,Player_430,29,RW,England,Club_30,€998K,0,0,692,3
432,Player_431,17,ST,Spain,Club_31,€1M,0,0,254,0
433,Player_432,34,GK,Germany,Club_32,€468K,0,0,1478,4
434,Player_433,33,CB,France,Club_33,€905K,2,1,2300,5
435,Player_434,18,LB,Brazil,Club_34,€679K,0,0,256,5
436,Player_435,32,RB,Argentina,Club_35,€745K,1,1,2430,1
437,Player_436,23,CDM,Italy,Club_36,€995K,0,0,441,1
438,Player_437,25,CM,Portugal,Club_37,€781K,1,1,1881,2
439,Player_438,17,CAM,Netherlands,Club_38,€1M,1,0,2646,5
440,Player_439,34,LM,Belgium,Club_39,€946K,0,0,1113,1
441,Player_440,24,RM,England,Club_40,€1M,2,0,2437,1
442,Player_441,22,LW,Spain,Club_41,€1M,0,0,581,0
443,Player_442,19,RW,Germany,Club_42,€1M,1,2,3115,2
444,Player_443,33,ST,France,Club_43,€977K,0,2,1735,1
445,Player_444,28,GK,Brazil,Club_44,€591K,0,3,3735,1
446,Player_445,26,CB,Argentina,Club_45,€1M,4,0,2645,4
447,Player_446,19,LB,Italy,Club_46,€486K,0,0,18,5
448,Player_447,19,RB,Portugal,Club_47,€392K,1,0,1124,1
449,Player_448,25,CDM,Netherlands,Club_48,€723K,3,0,2654,0
450,Player_449,20,CM,Belgium,Club_49,€721K,0,0,1380,1
451,Player_450,24,CAM,England,Club_50,€1M,2,0,1565,5
452,Player_451,18,LM,Spain,Club_51,€2M,1,2,2080,1
453,Player_452,32,RM,Germany,Club_52,€840K,2,1,1993,3
454,Player_453,18,LW,France,Club_53,€2M,4,1,3300,1
455,Player_454,31,RW,Brazil,Club_54,€841K,0,0,1547,2
456,Player_455,19,ST,Argentina,Club_55,€4M,4,2,3701,5
457,Player_456,33,GK,Italy,Club_56,€274K,1,1,861,5
458,Player_457,32,CB,Portugal,Club_57,€456K,0,0,154,3
459,Player_458,22,LB,Netherlands,Club_58,€774K,2,3,3494,2
460,Player_459,20,RB,Belgium,Club_59,€1M,1,0,904,2
461,Player_460,27,CDM,England,Club_60,€974K,2,0,1269,5
462,Player_461,32,CM,Spain,Club_61,€451K,0,0,404,0
463,Player_462,28,CAM,Germany,Club_62,€1M,1,0,843,1
464,Player_463,18,LM,France,Club_63,€735K,0,1,1782,2
465,Player_464,24,RM,Brazil,Club_64,€1M,3,0,1564,1
466,Player_465,32,LW,Argentina,Club_65,€1M,0,0,1184,1
467,Player_466,32,RW,Italy,Club_66,€1M,0,1,746,0
468,Player_467,35,ST,Portugal,Club_67,€2M,2,1,1725,0
469,Player_468,31,GK,Netherlands,Club_68,€361K,1,0,3188,2
470,Player_469,28,CB,Belgium,Club_69,€918K,0,0,270,2
471,Player_470,34,LB,England,Club_70,€349K,0,0,769,5
472,Player_471,32,RB,Spain,Club_71,€433K,1,0,1715,3
473,Player_472,19,CDM,Germany,Club_72,€934K,1,0,1510,1
474,Player_473,27,CM,France,Club_73,€845K,1,0,171,5
475,Player_474,24,CAM,Brazil,Club_74,€1M,1,0,273,1
476,Player_475,34,LM,Argentina,Club_75,€1M,1,1,2306,0
477,Player_476,27,RM,Italy,Club_76,€1M,2,0,1158,0
478,Player_477,24,LW,Portugal,Club_77,€2M,0,0,1706,5
479,Player_478,22,RW,Netherlands,Club_78,€1M,3,1,3793,2
480,Player_479,29,ST,Belgium,Club_79,€1M,0,0,1771,3
481,Player_480,35,GK,England,Club_80,€388K,0,0,421,3
482,Player_481,34,CB,Spain,Club_81,€737K,1,1,1444,0
483,Player_482,30,LB,Germany,Club_82,€427K,2,0,1209,0
484,Player_483,31,RB,France,Club_83,€646K,1,0,2411,3
485,Player_484,20,CDM,Brazil,Club_84,€1M,1,1,3678,3
486,Player_485,18,CM,Argentina,Club_85,€740K,1,0,2425,2
487,Player_486,27,CAM,Italy,Club_86,€2M,2,1,3594,3
488,Player_487,35,LM,Portugal,Club_87,€1M,1,0,579,1
489,Player_488,19,RM,Netherlands,Club_88,€1M,1,0,890,3
490,Player_489,31,LW,Belgium,Club_89,€771K,1,0,721,4
491,Player_490,22,RW,England,Club_90,€2M,1,0,3267,3
492,Player_491,28,ST,Spain,Club_91,€1M,1,0,880,0
493,Player_492,25,GK,Germany,Club_92,€1M,2,1,1121,0
494,Player_493,22,CB,France,Club_93,€1M,1,0,2652,4
495,Player_494,29,LB,Brazil,Club_94,€616K,1,0,2007,1
496,Player_495,20,RB,Argentina,Club_95,€695K,2,2,2069,3
497,Player_496,18,CDM,Italy,Club_96,€962K,0,0,1473,3
498,Player_497,26,CM,Portugal,Club_97,€1M,0,0,3243,4
499,Player_498,26,CAM,Netherlands,Club_98,€1M,0,0,382,2
500,Player_499,33,LM,Belgium,Club_99,€1M,2,0,2181,2
501,Player_500,30,RM,England,Club_100,€1M,0,1,1449,1
502,Player_501,27,LW,Spain,Club_101,€1M,1,3,3096,3
503,Player_502,24,RW,Germany,Club_102,€1M,3,0,2550,3
504,Player_503,25,ST,France,Club_103,€3M,1,3,3256,3
505,Player_504,27,GK,Brazil,Club_104,€567K,1,1,3156,0
506,Player_505,32,CB,Argentina,Club_105,€648K,2,0,1590,5
507,Player_506,21,LB,Italy,Club_106,€551K,1,1,1786,2
508,Player_507,22,RB,Portugal,Club_107,€897K,0,0,143,5
509,Player_508,29,CDM,Netherlands,Club_108,€561K,1,0,1886,4
510,Player_509,28,CM,Belgium,Club_109,€1M,1,0,1702,5
511,Player_510,23,CAM,England,Club_110,€2M,1,0,1435,0
512,Player_511,25,LM,Spain,Club_111,€751K,1,0,223,0
513,Player_512,24,RM,Germany,Club_112,€1M,0,0,219,2
514,Player_513,33,LW,France,Club_113,€936K,0,0,178,3
515,Player_514,17,RW,Brazil,Club_114,€1M,0,1,1654,1
516,Player_515,20,ST,Argentina,Club_115,€1M,0,0,432,5
517,Player_516,20,GK,Italy,Club_116,€797K,1,0,264,4
518,Player_517,21,CB,Portugal,Club_117,€762K,0,1,953,2
519,Player_518,34,LB,Netherlands,Club_118,€258K,0,0,428,1
520,Player_519,23,RB,Belgium,Club_119,€1M,3,1,3733,2
521,Player_520,31,CDM,England,Club_120,€313K,0,3,2463,2
522,Player_521,28,CM,Spain,Club_121,€1M,0,0,3524,2
523,Player_522,16,CAM,Germany,Club_122,€855K,0,2,2774,2
524,Player_523,35,LM,France,Club_123,€870K,1,1,2244,3
525,Player_524,32,RM,Brazil,Club_124,€1M,1,0,1577,0
526,Player_525,22,LW,Argentina,Club_125,€1M,3,1,3124,5
527,Player_526,28,RW,Italy,Club_126,€1M,0,0,479,2
528,Player_527,19,ST,Portugal,Club_127,€2M,2,0,3514,1
529,Player_528,19,GK,Netherlands,Club_128,€547K,2,0,1353,5
530,Player_529,21,CB,Belgium,Club_129,€1M,1,0,3322,1
531,Player_530,34,LB,England,Club_130,€388K,0,0,889,1
532,Player_531,27,RB,Spain,Club_131,€564K,0,0,924,0
533,Player_532,22,CDM,Germany,Club_132,€1M,0,1,2170,0
534,Player_533,25,CM,France,Club_133,€1M,1,1,1902,1
535,Player_534,34,CAM,Brazil,Club_134,€724K,0,1,1410,3
536,Player_535,22,LM,Argentina,Club_135,€1M,1,0,1362,0
537,Player_536,18,RM,Italy,Club_136,€1M,0,0,777,0
538,Player_537,28,LW,Portugal,Club_137,€1M,2,0,2395,3
539,Player_538,28,RW,Netherlands,Club_138,€1M,0,0,28,2
540,Player_539,33,ST,Belgium,Club_139,€2M,4,0,3022,0
541,Player_540,35,GK,England,Club_140,€353K,0,0,34,5
542,Player_541,23,CB,Spain,Club_141,€740K,0,0,3589,1
543,Player_542,24,LB,Germany,Club_142,€914K,0,0,1419,1
544,Player_543,22,RB,France,Club_143,€520K,2,0,2670,3
545,Player_544,16,CDM,Brazil,Club_144,€988K,2,1,3365,1
546,Player_545,18,CM,Argentina,Club_145,€1M,0,0,588,4
547,Player_546,28,CAM,Italy,Club_146,€1M,0,0,3420,1
548,Player_547,32,LM,Portugal,Club_147,€1M,1,1,3218,3
549,Player_548,16,RM,Netherlands,Club_148,€1M,1,2,3138,3
550,Player_549,21,LW,Belgium,Club_149,€1M,1,1,903,3
551,Player_550,21,RW,England,Club_150,€2M,1,1,2567,5
552,Player_551,27,ST,Spain,Club_151,€2M,1,0,2169,4
553,Player_552,28,GK,Germany,Club_152,€677K,0,0,339,0
554,Player_553,28,CB,France,Club_153,€585K,0,0,174,2
555,Player_554,30,LB,Brazil,Club_154,€958K,0,3,1923,1
556,Player_555,31,RB,Argentina,Club_155,€734K,3,0,1714,5
557,Player_556,26,CDM,Italy,Club_156,€624K,0,0,596,0
558,Player_557,20,CM,Portugal,Club_157,€1M,0,1,450,3
559,Player_558,19,CAM,Netherlands,Club_158,€1M,0,0,556,0
560,Player_559,18,LM,Belgium,Club_159,€603K,0,0,1159,0
561,Player_560,34,RM,England,Club_160,€1M,0,2,3087,4
562,Player_561,35,LW,Spain,Club_161,€957K,0,0,1356,3
563,Player_562,33,RW,Germany,Club_162,€869K,2,0,3266,5
564,Player_563,30,ST,France,Club_163,€2M,2,1,3567,5
565,Player_564,24,GK,Brazil,Club_164,€417K,0,0,2056,3
566,Player_565,32,CB,Argentina,Club_165,€525K,1,0,2381,1
567,Player_566,29,LB,Italy,Club_166,€850K,3,1,3404,5
568,Player_567,30,RB,Portugal,Club_167,€883K,2,0,1016,5
569,Player_568,16,CDM,Netherlands,Club_168,€1M,0,2,2374,1
570,Player_569,18,CM,Belgium,Club_169,€868K,2,1,2062,1
571,Player_570,31,CAM,England,Club_170,€828K,0,0,838,5
572,Player_571,26,LM,Spain,Club_171,€796K,1,0,1637,5
573,Player_572,27,RM,Germany,Club_172,€1M,1,0,225,5
574,Player_573,25,LW,France,Club_173,€2M,3,1,3496,1
575,Player_574,31,RW,Brazil,Club_174,€1M,1,1,1813,5
576,Player_575,23,ST,Argentina,Club_175,€1M,0,1,3479,0
577,Player_576,21,GK,Italy,Club_176,€842K,0,1,2160,0
578,Player_577,27,CB,Portugal,Club_177,€1M,0,1,2020,1
579,Player_578,23,LB,Netherlands,Club_178,€1M,1,1,1451,1
580,Player_579,19,RB,Belgium,Club_179,€431K,0,2,2048,1
581,Player_580,23,CDM,England,Club_180,€816K,1,0,2313,2
582,Player_581,33,CM,Spain,Club_181,€1M,1,1,1514,1
583,Player_582,20,CAM,Germany,Club_182,€1M,0,1,1231,2
584,Player_583,24,LM,France,Club_183,€681K,1,0,1645,1
585,Player_584,19,RM,Brazil,Club_184,€2M,3,0,1735,3
586,Player_585,32,LW,Argentina,Club_185,€1M,3,1,2999,4
587,Player_586,24,RW,Italy,Club_186,€1M,1,0,3440,5
588,Player_587,16,ST,Portugal,Club_187,€1M,0,0,305,5
589,Player_588,35,GK,Netherlands,Club_188,€484K,1,1,2059,0
590,Player_589,28,CB,Belgium,Club_189,€1M,2,1,3416,3
591,Player_590,31,LB,England,Club_190,€569K,2,1,3536,4
592,Player_591,28,RB,Spain,Club_191,€626K,0,0,1723,5
593,Player_592,29,CDM,Germany,Club_192,€1M,3,1,1689,5
594,Player_593,18,CM,France,Club_193,€1M,1,0,1517,2
595,Player_594,21,CAM,Brazil,Club_194,€2M,1,0,1391,0
596,Player_595,33,LM,Argentina,Club_195,€2M,4,1,2984,2
597,Player_596,34,RM,Italy,Club_196,€852K,0,0,419,2
598,Player_597,20,LW,Portugal,Club_197,€1M,2,1,2936,0
599,Player_598,30,RW,Netherlands,Club_198,€2M,1,2,2218,4
600,Player_599,17,ST,Belgium,Club_199,€1M,0,0,133,0
601,Player_600,25,GK,England,Club_0,€402K,0,1,2030,1
602,Player_601,33,CB,Spain,Club_1,€368K,0,0,3012,2
603,Player_602,28,LB,Germany,Club_2,€416K,0,0,1450,1
604,Player_603,20,RB,France,Club_3,€1M,3,2,3096,0
605,Player_604,16,CDM,Brazil,Club_4,€919K,2,0,1553,0
606,Player_605,16,CM,Argentina,Club_5,€2M,4,0,3261,5
607,Player_606,33,CAM,Italy,Club_6,€703K,0,1,1164,4
608,Player_607,30,LM,Portugal,Club_7,€1M,2,2,3626,2
609,Player_608,32,RM,Netherlands,Club_8,€1M,2,2,1869,3
610,Player_609,26,LW,Belgium,Club_9,€2M,3,1,1819,0
611,Player_610,32,RW,England,Club_10,€1M,1,0,2705,5
612,Player_611,28,ST,Spain,Club_11,€1M,0,0,3386,3
613,Player_612,16,GK,Germany,Club_12,€786K,1,1,3515,2
614,Player_613,17,CB,France,Club_13,€689K,0,0,1342,1
615,Player_614,24,LB,Brazil,Club_14,€810K,1,0,1464,2
616,Player_615,18,RB,Argentina,Club_15,€1M,2,2,3163,4
617,Player_616,16,CDM,Italy,Club_16,€1M,2,0,2226,3
618,Player_617,31,CM,Portugal,Club_17,€1M,1,1,1079,5
619,Player_618,21,CAM,Netherlands,Club_18,€1M,1,0,1178,3
620,Player_619,32,LM,Belgium,Club_19,€640K,1,1,1695,1
621,Player_620,20,RM,England,Club_20,€1M,0,0,110,5
622,Player_621,20,LW,Spain,Club_21,€1M,0,0,2184,1
623,Player_622,21,RW,Germany,Club_22,€1M,2,0,2279,0
624,Player_623,18,ST,France,Club_23,€2M,3,1,3039,2
625,Player_624,20,GK,Brazil,Club_24,€373K,1,0,467,4
626,Player_625,20,CB,Argentina,Club_25,€1M,1,2,2779,0
627,Player_626,25,LB,Italy,Club_26,€1M,2,0,2528,2
628,Player_627,25,RB,Portugal,Club_27,€655K,2,0,3139,1
629,Player_628,34,CDM,Netherlands,Club_28,€627K,1,0,813,4
630,Player_629,32,CM,Belgium,Club_29,€948K,0,0,1272,1
631,Player_630,29,CAM,England,Club_30,€701K,1,0,993,5
632,Player_631,24,LM,Spain,Club_31,€1M,0,1,2031,1
633,Player_632,29,RM,Germany,Club_32,€1M,1,0,322,3
634,Player_633,16,LW,France,Club_33,€2M,3,1,2969,2
635,Player_634,34,RW,Brazil,Club_34,€642K,1,0,903,0
636,Player_635,28,ST,Argentina,Club_35,€1M,0,1,1541,3
637,Player_636,28,GK,Italy,Club_36,€548K,1,0,1999,5
638,Player_637,19,CB,Portugal,Club_37,€876K,1,1,1815,2
639,Player_638,16,LB,Netherlands,Club_38,€996K,0,2,3503,5
640,Player_639,32,RB,Belgium,Club_39,€373K,2,2,3558,2
641,Player_640,23,CDM,England,Club_40,€1M,2,0,2653,2
642,Player_641,17,CM,Spain,Club_41,€619K,0,1,2476,4
643,Player_642,23,CAM,Germany,Club_42,€2M,3,2,3340,3
644,Player_643,22,LM,France,Club_43,€2M,3,4,3780,0
645,Player_644,17,RM,Brazil,Club_44,€1M,2,1,3608,3
646,Player_645,18,LW,Argentina,Club_45,€875K,0,0,147,5
647,Player_646,33,RW,Italy,Club_46,€1M,0,1,1141,1
648,Player_647,27,ST,Portugal,Club_47,€1M,0,0,849,5
649,Player_648,16,GK,Netherlands,Club_48,€362K,0,1,366,2
650,Player_649,27,CB,Belgium,Club_49,€1M,2,0,2897,1
651,Player_650,20,LB,England,Club_50,€1M,1,0,1089,3
652,Player_651,32,RB,Spain,Club_51,€901K,1,3,2038,0
653,Player_652,31,CDM,Germany,Club_52,€833K,1,3,2860,1
654,Player_653,30,CM,France,Club_53,€1M,1,0,3441,1
655,Player_654,30,CAM,Brazil,Club_54,€1M,0,0,174,4
656,Player_655,20,LM,Argentina,Club_55,€1M,3,0,1854,3
657,Player_656,29,RM,Italy,Club_56,€1M,2,0,587,1
658,Player_657,17,LW,Portugal,Club_57,€2M,0,1,494,3
659,Player_658,26,RW,Netherlands,Club_58,€1M,3,2,3020,0
660,Player_659,34,ST,Belgium,Club_59,€967K,0,1,1137,1
661,Player_660,22,GK,England,Club_60,€952K,4,1,3182,0
662,Player_661,21,CB,Spain,Club_61,€519K,0,1,1784,5
663,Player_662,17,LB,Germany,Club_62,€740K,2,3,3510,1
664,Player_663,21,RB,France,Club_63,€1M,4,2,3786,2
665,Player_664,33,CDM,Brazil,Club_64,€736K,2,1,1170,4
666,Player_665,17,CM,Argentina,Club_65,€1M,0,0,34,4
667,Player_666,33,CAM,Italy,Club_66,€789K,1,1,998,4
668,Player_667,30,LM,Portugal,Club_67,€1M,0,1,1332,0
669,Player_668,34,RM,Netherlands,Club_68,€604K,1,0,2585,3
670,Player_669,17,LW,Belgium,Club_69,€1M,1,1,2797,4
671,Player_670,35,RW,England,Club_70,€1M,1,1,1037,5
672,Player_671,21,ST,Spain,Club_71,€1M,0,0,373,1
673,Player_672,16,GK,Germany,Club_72,€375K,0,0,2604,1
674,Player_673,30,CB,France,Club_73,€1M,2,1,1451,2
675,Player_674,25,LB,Brazil,Club_74,€1M,3,0,1751,0
676,Player_675,34,RB,Argentina,Club_75,€372K,1,0,2280,1
677,Player_676,32,CDM,Italy,Club_76,€514K,0,0,704,1
678,Player_677,20,CM,Portugal,Club_77,€1M,1,0,562,2
679,Player_678,19,CAM,Netherlands,Club_78,€2M,1,4,2986,2
680,Player_679,25,LM,Belgium,Club_79,€2M,2,0,2934,3
681,Player_680,32,RM,England,Club_80,€1M,1,2,2773,3
682,Player_681,25,LW,Spain,Club_81,€2M,2,4,3734,3
683,Player_682,32,RW,Germany,Club_82,€1M,1,2,3511,1
684,Player_683,35,ST,France,Club_83,€2M,1,0,3573,2
685,Player_684,20,GK,Brazil,Club_84,€397K,2,1,3346,5
686,Player_685,17,CB,Argentina,Club_85,€831K,1,0,1873,0
687,Player_686,21,LB,Italy,Club_86,€1M,2,3,2123,3
688,Player_687,17,RB,Portugal,Club_87,€625K,0,0,438,5
689,Player_688,28,CDM,Netherlands,Club_88,€586K,1,0,1883,4
690,Player_689,26,CM,Belgium,Club_89,€1M,1,0,1979,1
691,Player_690,26,CAM,England,Club_90,€1M,0,0,698,0
692,Player_691,31,LM,Spain,Club_91,€800K,1,1,1312,1
693,Player_692,26,RM,Germany,Club_92,€1M,1,0,2962,5
694,Player_693,34,LW,France,Club_93,€1M,1,0,1563,3
695,Player_694,30,RW,Brazil,Club_94,€2M,1,1,2938,5
696,Player_695,31,ST,Argentina,Club_95,€1M,0,0,691,5
697,Player_696,26,GK,Italy,Club_96,€836K,0,1,2300,1
698,Player_697,31,CB,Portugal,Club_97,€1M,1,0,3197,3
699,Player_698,23,LB,Netherlands,Club_98,€648K,0,0,1200,1
700,Player_699,19,RB,Belgium,Club_99,€587K,0,1,3108,3
701,Player_700,23,CDM,England,Club_100,€390K,0,0,2457,2
702,Player_701,19,CM,Spain,Club_101,€1M,0,0,1634,2
703,Player_702,18,CAM,Germany,Club_102,€766K,1,1,1633,2
704,Player_703,18,LM,France,Club_103,€1M,0,0,126,2
705,Player_704,33,RM,Brazil,Club_104,€703K,0,0,1506,2
706,Player_705,34,LW,Argentina,Club_105,€1M,1,0,1191,4
707,Player_706,34,RW,Italy,Club_106,€1M,2,1,2639,1
708,Player_707,20,ST,Portugal,Club_107,€2M,0,0,293,5
709,Player_708,33,GK,Netherlands,Club_108,€363K,1,1,3709,2
710,Player_709,25,CB,Belgium,Club_109,€696K,0,0,1366,4
711,Player_710,21,LB,England,Club_110,€831K,1,0,1019,4
712,Player_711,16,RB,Spain,Club_111,€1M,1,5,2357,1
713,Player_712,20,CDM,Germany,Club_112,€861K,0,1,2709,1
714,Player_713,24,CM,France,Club_113,€2M,2,0,2575,3
715,Player_714,27,CAM,Brazil,Club_114,€2M,1,2,2587,3
716,Player_715,29,LM,Argentina,Club_115,€1M,0,0,418,2
717,Player_716,17,RM,Italy,Club_116,€1M,0,0,443,0
718,Player_717,32,LW,Portugal,Club_117,€943K,0,0,684,3
719,Player_718,29,RW,Netherlands,Club_118,€1M,1,1,3629,0
720,Player_719,28,ST,Belgium,Club_119,€3M,1,0,2887,5
721,Player_720,24,GK,England,Club_120,€1M,1,3,2283,3
722,Player_721,30,CB,Spain,Club_121,€1M,1,1,1462,5
723,Player_722,30,LB,Germany,Club_122,€504K,1,0,2261,4
724,Player_723,26,RB,France,Club_123,€460K,0,0,84,4
725,Player_724,31,CDM,Brazil,Club_124,€872K,1,0,2841,5
726,Player_725,32,CM,Argentina,Club_125,€416K,0,0,1767,4
727,Player_726,19,CAM,Italy,Club_126,€1M,0,0,84,5
728,Player_727,16,LM,Portugal,Club_127,€1M,1,1,1944,0
729,Player_728,23,RM,Netherlands,Club_128,€1M,1,2,3560,2
730,Player_729,32,LW,Belgium,Club_129,€1M,2,1,2112,5
731,Player_730,18,RW,England,Club_130,€874K,1,0,1669,3
732,Player_731,35,ST,Spain,Club_131,€1M,0,0,662,3
733,Player_732,30,GK,Germany,Club_132,€731K,0,0,626,0
734,Player_733,30,CB,France,Club_133,€975K,0,0,63,5
735,Player_734,29,LB,Brazil,Club_134,€1M,3,0,3414,4
736,Player_735,29,RB,Argentina,Club_135,€1M,2,0,2986,2
737,Player_736,17,CDM,Italy,Club_136,€442K,0,1,918,3
738,Player_737,28,CM,Portugal,Club_137,€888K,0,1,1375,2
739,Player_738,29,CAM,Netherlands,Club_138,€1M,1,1,1181,2
740,Player_739,34,LM,Belgium,Club_139,€1M,3,0,1612,1
741,Player_740,22,RM,England,Club_140,€1M,1,1,490,2
742,Player_741,18,LW,Spain,Club_141,€2M,3,0,3729,5
743,Player_742,30,RW,Germany,Club_142,€890K,3,0,1878,1
744,Player_743,29,ST,France,Club_143,€2M,1,2,3534,0
745,Player_744,26,GK,Brazil,Club_144,€260K,0,0,3296,4
746,Player_745,30,CB,Argentina,Club_145,€557K,1,2,1940,1
747,Player_746,28,LB,Italy,Club_146,€577K,0,0,312,2
748,Player_747,33,RB,Portugal,Club_147,€741K,1,1,2662,4
749,Player_748,21,CDM,Netherlands,Club_148,€599K,1,1,918,2
750,Player_749,18,CM,Belgium,Club_149,€1M,0,0,1882,2
751,Player_750,34,CAM,England,Club_150,€1M,0,0,812,1
752,Player_751,30,LM,Spain,Club_151,€1M,3,0,2987,0
753,Player_752,20,RM,Germany,Club_152,€1M,0,0,1489,2
754,Player_753,25,LW,France,Club_153,€2M,1,0,3159,5
755,Player_754,22,RW,Brazil,Club_154,€1M,0,1,1326,1
756,Player_755,32,ST,Argentina,Club_155,€1M,2,1,679,5
757,Player_756,22,GK,Italy,Club_156,€654K,0,0,434,5
758,Player_757,27,CB,Portugal,Club_157,€1M,1,0,681,2
759,Player_758,32,LB,Netherlands,Club_158,€261K,0,0,1158,5
760,Player_759,28,RB,Belgium,Club_159,€421K,0,0,1073,4
761,Player_760,35,CDM,England,Club_160,€418K,2,0,1455,0
762,Player_761,19,CM,Spain,Club_161,€670K,0,2,2387,2
763,Player_762,25,CAM,Germany,Club_162,€929K,0,0,2394,5
764,Player_763,18,LM,France,Club_163,€1M,4,4,2693,0
765,Player_764,24,RM,Brazil,Club_164,€1M,2,0,1370,0
766,Player_765,28,LW,Argentina,Club_165,€2M,1,0,648,4
767,Player_766,33,RW,Italy,Club_166,€1M,0,0,244,4
768,Player_767,30,ST,Portugal,Club_167,€2M,0,1,2156,3
769,Player_768,19,GK,Netherlands,Club_168,€499K,0,0,2580,0
770,Player_769,30,CB,Belgium,Club_169,€532K,1,0,3161,2
771,Player_770,17,LB,England,Club_170,€572K,0,0,295,4
772,Player_771,30,RB,Spain,Club_171,€974K,1,1,2159,2
773,Player_772,23,CDM,Germany,Club_172,€544K,0,0,1612,0
774,Player_773,23,CM,France,Club_173,€921K,2,1,3248,4
775,Player_774,32,CAM,Brazil,Club_174,€1M,4,0,2390,3
776,Player_775,27,LM,Argentina,Club_175,€1M,2,1,3731,0
777,Player_776,34,RM,Italy,Club_176,€835K,0,2,2148,2
778,Player_777,25,LW,Portugal,Club_177,€1M,1,0,2676,3
779,Player_778,24,RW,Netherlands,Club_178,€1M,2,0,1627,0
780,Player_779,20,ST,Belgium,Club_179,€4M,4,3,3472,4
781,Player_780,21,GK,England,Club_180,€442K,0,0,27,5
782,Player_781,35,CB,Spain,Club_181,€1M,3,2,2984,0
783,Player_782,17,LB,Germany,Club_182,€742K,2,0,1985,1
784,Player_783,28,RB,France,Club_183,€894K,2,1,1560,2
785,Player_784,21,CDM,Brazil,Club_184,€544K,0,0,57,4
786,Player_785,20,CM,Argentina,Club_185,€1M,0,0,1521,4
787,Player_786,16,CAM,Italy,Club_186,€599K,0,0,296,1
788,Player_787,21,LM,Portugal,Club_187,€1M,2,1,2181,5
789,Player_788,21,RM,Netherlands,Club_188,€1M,2,0,3402,3
790,Player_789,31,LW,Belgium,Club_189,€777K,1,0,2296,4
791,Player_790,19,RW,England,Club_190,€1M,1,0,3068,3
792,Player_791,26,ST,Spain,Club_191,€1M,0,1,2597,3
793,Player_792,24,GK,Germany,Club_192,€367K,1,0,901,3
794,Player_793,18,CB,France,Club_193,€689K,0,0,1964,5
795,Player_794,34,LB,Brazil,Club_194,€708K,0,0,1098,0
796,Player_795,23,RB,Argentina,Club_195,€765K,2,0,1677,1
797,Player_796,20,CDM,Italy,Club_196,€1M,2,0,2881,2
798,Player_797,19,CM,Portugal,Club_197,€1M,0,0,1191,1
799,Player_798,21,CAM,Netherlands,Club_198,€1M,0,0,770,4
800,Player_799,17,LM,Belgium,Club_199,€1M,0,1,1526,1
801,Player_800,35,RM,England,Club_0,€1M,1,0,1378,2
802,Player_801,26,LW,Spain,Club_1,€1M,0,0,1248,0
803,Player_802,19,RW,Germany,Club_2,€2M,1,1,3735,4
804,Player_803,30,ST,France,Club_3,€1M,1,0,1554,0
805,Player_804,21,GK,Brazil,Club_4,€580K,0,0,145,4
806,Player_805,32,CB,Argentina,Club_5,€815K,0,0,1983,2
807,Player_806,21,LB,Italy,Club_6,€986K,2,1,1264,0
808,Player_807,34,RB,Portugal,Club_7,€916K,2,1,1907,2
809,Player_808,17,CDM,Netherlands,Club_8,€502K,1,1,2940,2
810,Player_809,30,CM,Belgium,Club_9,€1M,1,1,2391,5
811,Player_810,26,CAM,England,Club_10,€3M,4,0,1772,1
812,Player_811,23,LM,Spain,Club_11,€1M,0,0,1058,4
813,Player_812,34,RM,Germany,Club_12,€2M,5,2,2749,3
814,Player_813,28,LW,France,Club_13,€896K,1,0,2048,3
815,Player_814,27,RW,Brazil,Club_14,€1M,0,0,2019,0
816,Player_815,20,ST,Argentina,Club_15,€2M,0,0,152,2
